ID,cow_ID,Parity,DIM,my
1416_3,1820,3,278,13.6013886265715
1416_3,1820,3,279,13.7518569804664
1416_3,1820,3,280,13.9568046324864
1416_3,1820,3,281,11.5483775344613
1416_3,1820,3,282,14.6327023280942
1416_3,1820,3,283,14.3585706287252
1416_3,1820,3,284,12.9525313633651
1416_3,1820,3,285,14.6559901079104
1416_3,1820,3,286,12.7509415322552
1416_3,1820,3,287,10.9560134479163
1416_3,1820,3,288,12.4389870498591
1416_3,1820,3,289,13.4652929580248
1416_3,1820,3,290,11.7290869999192
1416_3,1820,3,291,16.0101034536551
1416_3,1820,3,292,13.8488053561395
1416_3,1820,3,294,11.1479269279554
1416_3,1820,3,295,10.7227410333424
1416_3,1820,3,296,10.8175994967973
1416_3,1820,3,297,11.8589448700551
1416_3,1820,3,299,12.0495849493894
1416_3,1820,3,301,13.7147424809412
1416_3,1820,3,302,9.95325042872946
1416_3,1820,3,303,11.1351898460177
1416_3,1820,3,304,13.163868473949
1416_3,1820,3,305,11.1852292336322
1416_3,1820,3,306,9.97232654754188
1416_3,1820,3,307,12.0011604521659
1416_3,1820,3,308,12.5665254970366
1416_3,1820,3,309,12.8437060745681
1416_3,1820,3,310,11.9096250611273
1416_3,1820,3,311,12.6761658176049
1416_3,1820,3,312,11.3350517533719
1416_3,1820,3,313,11.413336367725
1416_3,1820,3,315,12.9907851177359
1416_3,1820,3,316,13.0270084602922
1416_3,1820,3,317,12.9648570210241
1416_3,1820,3,318,11.3371230585905
1416_3,1820,3,319,13.173070830196
1416_3,1820,3,320,12.4252573987789
1416_3,1820,3,322,13.9795520453511
1416_3,1820,3,323,9.46013480205004
1416_3,1820,3,324,10.6105851177968
1416_3,1820,3,325,9.95770103065757
1416_3,1820,3,327,10.3390971345654
1416_3,1820,3,328,10.4749389411762
1416_3,1820,3,329,11.0783933937117
1416_3,1820,3,330,10.9634887829646
1416_3,1820,3,332,11.297233083981
1416_3,1820,3,333,10.6760243896744
1416_3,1820,3,334,9.7257666322411
1416_3,1820,3,335,9.18269952901015
1416_3,1820,3,336,10.3903028664978
1416_3,1820,3,337,10.2243339334551
1416_3,1820,3,339,12.5562230386214
1416_3,1820,3,340,10.1467062945676
1416_3,1820,3,341,6.75173410116811
1416_3,1820,3,342,10.0293450245923
1416_3,1820,3,343,9.58826971993361
1416_3,1820,3,344,10.6733261916052
1416_3,1820,3,345,8.72114049425125
1416_3,1820,3,347,9.83739014481701
1416_3,1820,3,348,8.73182282581126
1416_3,1820,3,350,9.83672721729749
1416_3,1820,3,352,8.67892439927609
1422_1,1708,1,4,27.2776239099983
1422_1,1708,1,5,26.6028062817294
1422_1,1708,1,6,27.1121235169724
1422_1,1708,1,7,28.2782433646923
1422_1,1708,1,8,26.9113021635381
1422_1,1708,1,10,27.0746438068445
1422_1,1708,1,11,29.3655680537146
1422_1,1708,1,12,25.7733619152313
1422_1,1708,1,13,25.0866828488299
1422_1,1708,1,14,26.7679485572891
1422_1,1708,1,15,27.2686854289397
1422_1,1708,1,16,24.953478800617
1422_1,1708,1,17,28.4721712654944
1422_1,1708,1,19,29.3419678237068
1422_1,1708,1,21,25.8979503062284
1422_1,1708,1,23,27.4307669670359
1422_1,1708,1,24,28.0014375300856
1422_1,1708,1,25,32.6427304331549
1422_1,1708,1,26,29.3278704218244
1422_1,1708,1,27,28.9151801669119
1422_1,1708,1,28,29.2442579425594
1422_1,1708,1,29,30.5762937008318
1422_1,1708,1,30,27.882039782364
1422_1,1708,1,31,28.5942249327856
1422_1,1708,1,32,29.3967113922494
1422_1,1708,1,33,30.5690501944726
1422_1,1708,1,34,31.8111988872151
1422_1,1708,1,35,29.5767103397267
1422_1,1708,1,37,30.7857487284965
1422_1,1708,1,38,30.4185999688395
1422_1,1708,1,39,28.2317042157556
1422_1,1708,1,40,28.6595951090088
1422_1,1708,1,41,26.8897663187623
1422_1,1708,1,42,30.0052151930237
1422_1,1708,1,44,28.4528928663108
1422_1,1708,1,45,33.1645438522487
1422_1,1708,1,46,29.9864704220073
1422_1,1708,1,47,30.2752104203761
1422_1,1708,1,48,27.0709791835147
1422_1,1708,1,49,29.2766340376867
1422_1,1708,1,50,27.339882374838
1422_1,1708,1,51,30.8033662946191
1422_1,1708,1,52,30.2968844241266
1422_1,1708,1,53,33.1211164285927
1422_1,1708,1,54,31.8359055521008
1422_1,1708,1,55,30.5874024463492
1422_1,1708,1,56,30.2962684611937
1422_1,1708,1,58,31.0658042758145
1422_1,1708,1,60,28.8321946496177
1422_1,1708,1,61,30.9754333796133
1422_1,1708,1,62,33.6849893556891
1422_1,1708,1,63,30.8849924163445
1422_1,1708,1,64,29.7366609169644
1422_1,1708,1,65,32.0010438585757
1422_1,1708,1,66,30.289187325746
1422_1,1708,1,68,29.3199604767181
1422_1,1708,1,69,32.2235773632393
1422_1,1708,1,71,31.0169797177987
1422_1,1708,1,72,32.5070087349617
1422_1,1708,1,73,33.8750218042767
1422_1,1708,1,74,29.0036283559196
1422_1,1708,1,75,30.6500117026321
1422_1,1708,1,76,28.4510786253905
1422_1,1708,1,77,31.8439826099017
1422_1,1708,1,78,31.4589264367414
1422_1,1708,1,79,34.1218147269535
1422_1,1708,1,80,31.4012960109531
1422_1,1708,1,81,33.6324582781673
1422_1,1708,1,82,32.9228910185596
1422_1,1708,1,84,31.7726497871366
1422_1,1708,1,85,31.1390264412209
1422_1,1708,1,86,33.3577678996603
1422_1,1708,1,87,27.9993464159165
1422_1,1708,1,88,33.29091251189
1422_1,1708,1,89,34.1861078824237
1422_1,1708,1,90,34.390263960695
1422_1,1708,1,91,35.7806535583409
1422_1,1708,1,92,34.1874173546181
1422_1,1708,1,93,32.5344043540081
1422_1,1708,1,94,32.1773148872528
1422_1,1708,1,95,31.2306389082179
1422_1,1708,1,96,32.4958485619098
1422_1,1708,1,97,34.3870794407235
1422_1,1708,1,98,30.8456585954939
1422_1,1708,1,99,33.6950665100244
1422_1,1708,1,100,34.3844048989499
1422_1,1708,1,101,33.733134498955
1422_1,1708,1,102,31.753870440688
1422_1,1708,1,103,33.1193451155799
1422_1,1708,1,104,30.3383930761181
1422_1,1708,1,105,33.3616211076186
1422_1,1708,1,106,33.9718557411083
1422_1,1708,1,107,34.3757083095517
1422_1,1708,1,108,30.6180410923881
1422_1,1708,1,109,33.3707405648722
1422_1,1708,1,110,35.2058519573284
1422_1,1708,1,111,33.3532848715046
1422_1,1708,1,112,35.5619977979106
1422_1,1708,1,113,29.9829878757487
1422_1,1708,1,114,32.1162212256383
1422_1,1708,1,115,32.4003733523011
1422_1,1708,1,116,34.3582547434765
1422_1,1708,1,117,34.4404775262282
1422_1,1708,1,118,34.3626990086483
1422_1,1708,1,119,33.0507471110399
1422_1,1708,1,120,33.7739423063036
1422_1,1708,1,121,33.4545809759775
1422_1,1708,1,122,34.3722207569849
1422_1,1708,1,123,34.7909225465228
1422_1,1708,1,126,33.4578228092296
1422_1,1708,1,127,33.1548465872403
1422_1,1708,1,128,33.7626673791191
1422_1,1708,1,129,33.3645740784859
1422_1,1708,1,130,31.5123769598166
1422_1,1708,1,131,35.4897808245787
1422_1,1708,1,132,33.7571039812058
1422_1,1708,1,133,32.2609414241502
1422_1,1708,1,134,29.5440899607128
1422_1,1708,1,135,34.647102122784
1422_1,1708,1,136,33.6591291896958
1422_1,1708,1,137,34.4141942902382
1422_1,1708,1,138,30.4972123127555
1422_1,1708,1,139,32.1458982181986
1422_1,1708,1,140,34.3826848020636
1422_1,1708,1,141,32.1763462118879
1422_1,1708,1,142,33.7823612151284
1422_1,1708,1,144,33.3321422561895
1422_1,1708,1,145,33.9673336776093
1422_1,1708,1,146,32.8206315469394
1422_1,1708,1,147,34.2983661813907
1422_1,1708,1,148,32.4038288607542
1422_1,1708,1,149,31.1294185105804
1422_1,1708,1,150,33.2224082864232
1422_1,1708,1,152,33.9423934981356
1422_1,1708,1,153,30.566246583576
1422_1,1708,1,154,32.3478144833666
1422_1,1708,1,155,32.7294454547116
1422_1,1708,1,156,29.9893059451132
1422_1,1708,1,157,32.2491783461243
1422_1,1708,1,159,31.2010640658784
1422_1,1708,1,160,32.1027861264629
1422_1,1708,1,161,33.9050929707906
1422_1,1708,1,162,33.5257914660905
1422_1,1708,1,163,34.5896878815815
1422_1,1708,1,164,31.5527293051193
1422_1,1708,1,165,31.3232937866249
1422_1,1708,1,166,30.9847124595864
1422_1,1708,1,167,31.507639609549
1422_1,1708,1,168,31.5048888860751
1422_1,1708,1,169,30.0235574591955
1422_1,1708,1,170,32.7716879379639
1422_1,1708,1,171,31.6004425902597
1422_1,1708,1,172,32.2990476762681
1422_1,1708,1,173,31.812886051112
1422_1,1708,1,174,33.0657037203914
1422_1,1708,1,175,30.1176637854003
1422_1,1708,1,176,32.2677388042899
1422_1,1708,1,177,30.4316197360373
1422_1,1708,1,178,30.0761983411353
1422_1,1708,1,179,29.2204690302609
1422_1,1708,1,180,31.8002357017644
1422_1,1708,1,181,31.4131522592971
1422_1,1708,1,182,33.067915530544
1422_1,1708,1,184,31.7248296870834
1422_1,1708,1,185,30.7066169811161
1422_1,1708,1,186,32.0550502751845
1422_1,1708,1,187,32.2229749809566
1422_1,1708,1,188,30.9954375069564
1422_1,1708,1,189,28.5477751206207
1422_1,1708,1,190,30.2910811315105
1422_1,1708,1,192,30.2955383129463
1422_1,1708,1,193,28.6820311096815
1422_1,1708,1,194,31.1479425874086
1422_1,1708,1,195,30.7433257896232
1422_1,1708,1,196,28.6852191531534
1422_1,1708,1,197,27.2263885917912
1422_1,1708,1,198,31.8857587184833
1422_1,1708,1,199,29.4962208553734
1422_1,1708,1,200,31.8013850616279
1422_1,1708,1,201,29.744021061437
1422_1,1708,1,202,30.096256377148
1422_1,1708,1,203,31.8181145314399
1422_1,1708,1,204,31.0771658132144
1422_1,1708,1,205,30.8462738333785
1422_1,1708,1,206,28.6664604064395
1422_1,1708,1,207,30.6119168782147
1422_1,1708,1,208,30.1923802293299
1422_1,1708,1,209,27.1942697337974
1422_1,1708,1,210,27.3322757348447
1422_1,1708,1,211,28.6179349266985
1422_1,1708,1,212,30.9585237187345
1422_1,1708,1,213,30.6285204092575
1422_1,1708,1,214,26.8166488126587
1422_1,1708,1,215,30.6440961464471
1422_1,1708,1,216,29.7630353531954
1422_1,1708,1,217,28.934238758537
1422_1,1708,1,218,27.8441546427458
1422_1,1708,1,219,29.1322820890636
1422_1,1708,1,221,27.6727946684893
1422_1,1708,1,222,30.5075987532104
1422_1,1708,1,223,29.3312041534427
1422_1,1708,1,224,27.4862051709909
1422_1,1708,1,225,27.7707205887389
1422_1,1708,1,227,27.3836234300438
1422_1,1708,1,228,26.8404820137242
1422_1,1708,1,229,26.8515398472985
1422_1,1708,1,230,26.0536707366503
1422_1,1708,1,231,25.6008419588272
1422_1,1708,1,232,25.0143653504869
1422_1,1708,1,233,28.4882660587455
1422_1,1708,1,234,29.3381883179749
1422_1,1708,1,235,25.8308178964515
1422_1,1708,1,236,27.364236065159
1422_1,1708,1,237,24.7397796508614
1422_1,1708,1,238,27.4158534036259
1422_1,1708,1,239,26.750879893951
1422_1,1708,1,240,28.1920972085362
1422_1,1708,1,243,24.4362355897836
1422_1,1708,1,244,25.1041728241547
1422_1,1708,1,245,26.5594538141286
1422_1,1708,1,246,26.8099247272153
1422_1,1708,1,247,28.6640861316923
1422_1,1708,1,248,27.2554599602105
1422_1,1708,1,249,23.459331773038
1422_1,1708,1,250,23.2587819431387
1422_1,1708,1,251,27.029217154854
1422_1,1708,1,252,26.9378720373942
1422_1,1708,1,253,24.3174795238882
1422_1,1708,1,254,26.3871265639986
1422_1,1708,1,255,27.1307015923618
1422_1,1708,1,256,24.6729799152294
1422_1,1708,1,257,25.1244178472196
1422_1,1708,1,258,25.6008023416134
1422_1,1708,1,260,24.4007151925747
1422_1,1708,1,261,25.3398251746864
1422_1,1708,1,262,24.0655642023249
1422_1,1708,1,263,24.9737928726953
1422_1,1708,1,264,23.755885359422
1422_1,1708,1,265,24.3918885312619
1422_1,1708,1,266,23.7282126350169
1422_1,1708,1,267,22.6139042958695
1422_1,1708,1,268,24.2565229847653
1422_1,1708,1,269,24.1865379478969
1422_1,1708,1,270,23.1387654529426
1422_1,1708,1,271,23.0202839596124
1422_1,1708,1,272,22.3309335745935
1422_1,1708,1,273,21.7238129219689
1422_1,1708,1,274,23.5385284221368
1422_1,1708,1,275,23.8683428446492
1422_1,1708,1,276,22.5451290271802
1422_1,1708,1,277,23.0593390896649
1422_1,1708,1,278,23.5477577146149
1422_1,1708,1,280,21.8233959374806
1422_1,1708,1,281,23.1365750052529
1422_1,1708,1,282,22.8130702325192
1422_1,1708,1,283,23.0295336112561
1422_1,1708,1,285,21.8124545015128
1422_1,1708,1,286,22.5331821800839
1422_1,1708,1,287,24.1939170349808
1422_1,1708,1,288,21.6693514554542
1422_1,1708,1,289,21.8878440355428
1422_1,1708,1,290,25.570256881572
1422_1,1708,1,291,21.7530785140983
1422_1,1708,1,292,22.9756601951335
1422_1,1708,1,293,20.6413734680492
1422_1,1708,1,294,22.7559616340845
1422_1,1708,1,295,21.03871504314
1422_1,1708,1,296,19.5360447846347
1422_1,1708,1,297,18.1843753869693
1422_1,1708,1,298,18.2904348667469
1422_1,1708,1,299,17.9756225679529
1422_1,1708,1,300,19.9227716855328
1422_1,1708,1,301,21.7164209147962
1422_1,1708,1,302,18.9180219862195
1422_1,1708,1,303,18.6021061380074
1422_1,1708,1,304,19.1767067105476
1422_1,1708,1,305,20.4136122369706
1422_1,1708,1,306,24.2009664183803
1422_1,1708,1,307,20.0895865256977
1422_1,1708,1,308,18.2747646556526
1422_1,1708,1,309,20.984281905559
1422_1,1708,1,310,20.2154022016705
1422_1,1708,1,311,19.9197348566167
1422_1,1708,1,312,17.7389879311438
1422_1,1708,1,313,19.2047044995051
1422_1,1708,1,314,20.2529008019606
1422_1,1708,1,315,18.3228056577826
1422_1,1708,1,316,17.7363492367066
1422_1,1708,1,317,19.697714656072
1422_1,1708,1,318,18.118257398675
1422_1,1708,1,319,19.543162786649
1422_1,1708,1,320,15.6804629330411
1422_1,1708,1,321,16.7327974218408
1422_1,1708,1,322,17.4657798345498
1422_1,1708,1,323,18.374862064947
1422_1,1708,1,324,17.2394606142989
1422_1,1708,1,325,18.1013899526342
1422_1,1708,1,326,18.9418205417992
1422_1,1708,1,327,15.4921947047243
1422_1,1708,1,328,17.4512576421017
1422_1,1708,1,330,16.0457725754914
1422_1,1708,1,333,16.1025874615446
1422_1,1708,1,334,16.4146280300869
1422_1,1708,1,335,15.1511638561466
1422_1,1708,1,336,15.2360380367402
1422_1,1708,1,337,16.5536239442813
1422_1,1708,1,338,15.4943942613107
1422_1,1708,1,339,16.5969655671351
1422_1,1708,1,340,10.8716267473389
1422_1,1708,1,341,18.1776141481438
1422_1,1708,1,342,15.6554261941
1422_1,1708,1,343,14.7303266834072
1422_1,1708,1,344,13.9793678094677
1422_1,1708,1,345,15.2393959550862
1422_1,1708,1,347,13.5108145741457
1422_1,1708,1,348,14.4361758653248
1422_1,1708,1,349,15.9091102163019
1422_1,1708,1,350,14.6098919886912
1422_1,1708,1,351,16.5420627596074
1422_1,1708,1,352,12.4793463755793
1422_1,1708,1,353,13.7012841998553
1422_1,1708,1,354,12.8784158754822
1422_1,1708,1,356,13.0477461115581
1422_1,1708,1,357,14.0768836805298
1422_1,1708,1,358,14.3698486741475
1422_1,1708,1,359,13.0155554653483
1422_1,1708,1,360,16.4849394036101
1422_1,1708,1,362,12.6683971587034
1422_1,1708,1,363,14.0135329430632
1422_1,1708,1,364,12.6201788112744
1422_1,1708,1,365,13.1123061471837
1422_1,1708,1,366,12.9356769664022
1422_1,1708,1,368,12.4390265647483
1422_1,1708,1,369,10.9065555041603
1422_1,1708,1,370,11.8164784971983
1422_1,1708,1,371,12.7796043524166
1422_1,1708,1,373,11.816649115536
1422_1,1708,1,374,11.60307399145
1422_1,1708,1,375,14.0024974566207
1422_1,1708,1,376,8.71278538630163
1422_1,1708,1,377,12.6677696187752
1422_1,1708,1,378,11.5237528808714
1422_1,1708,1,379,9.44266218474647
1422_1,1708,1,380,14.3659258110478
1422_1,1708,1,381,12.4964382874678
1422_1,1708,1,382,10.3060937263216
1422_1,1708,1,383,10.7085132190057
1422_1,1708,1,384,12.7867805719114
1422_1,1708,1,385,10.7670027014022
1422_1,1708,1,386,11.0108655735469
1422_1,1708,1,387,11.4389614665171
1422_1,1708,1,388,11.6542003097038
1422_1,1708,1,389,11.1962091086254
1422_1,1708,1,392,10.2913253305659
1422_1,1708,1,393,9.72970463315056
1422_1,1708,1,394,10.4653603803981
1422_1,1708,1,396,8.30101723017296
1422_1,1708,1,397,10.0225054349628
1422_1,1708,1,398,8.6477136913683
1422_1,1708,1,399,11.0017507510203
1422_1,1708,1,400,10.4700454214582
1422_1,1708,1,401,10.1398099685994
1422_1,1708,1,402,9.10609401947205
1422_1,1708,1,403,6.54733062739985
1422_1,1708,1,404,8.85040120168711
1422_1,1708,1,405,9.81020047564334
1422_1,1708,1,406,12.1282228418663
1422_1,1708,1,408,9.72414812200139
1422_1,1708,1,410,10.5854671424863
1422_1,1708,1,411,10.6742465277932
1422_1,1708,1,412,9.17202573645368
1422_1,1708,1,413,11.044302187645
1422_1,1708,1,415,6.19337202672347
1422_1,1708,1,416,10.2432287510071
1422_1,1708,1,417,7.61028659111196
1422_1,1708,1,418,5.27082038625505
1422_1,1708,1,419,8.6238562379721
1422_1,1708,1,420,8.77695527159608
1422_1,1708,1,421,5.43037218199855
1422_1,1708,1,422,5.45841471289657
1422_1,1708,1,423,9.82662867909018
1422_1,1708,1,424,8.82976769282908
1422_1,1708,1,425,10.542043049635
1422_1,1708,1,426,7.84566674435938
1422_1,1708,1,427,8.2808758244461
1422_1,1708,1,428,8.96739918448221
1422_1,1708,1,429,7.57232077503211
1422_1,1708,1,431,7.33447088040209
1422_1,1708,1,432,7.47586660992604
1422_1,1708,1,433,5.92763447133687
1422_1,1708,1,434,7.73876808506748
1422_1,1708,1,436,4.33587948783788
1422_1,1708,1,437,5.04396512575094
1422_1,1708,1,439,4.20307257912378
1422_1,1708,1,440,6.34536961782313
1422_1,1708,1,441,4.44195973557795
1422_1,1708,1,442,3.85775136877682
1422_1,1708,1,443,4.44640890839831
1422_1,1708,1,444,8.54100402980752
1422_1,1708,1,445,6.32972590050244
1422_1,1708,1,446,6.60148613866318
1422_1,1708,1,447,3.93456507161443
1422_1,1708,1,448,7.64737230634333
1422_1,1708,1,449,4.47491823769238
1422_1,1708,1,451,5.48525235744436
1422_1,1708,1,452,6.91466554823224
1422_1,1708,1,454,5.3103746203041
1422_1,1708,1,455,6.8197704389905
1422_1,1708,1,456,5.31634770234035
1422_1,1708,1,457,1.3750198878485
1422_1,1708,1,458,6.29120849663113
1422_1,1708,1,459,3.32860910840029
1422_1,1708,1,461,4.54384393767103
1422_1,1708,1,463,5.77566766096903
1422_1,1708,1,464,4.47845884722713
1422_1,1708,1,465,8.20806475231203
1422_1,1708,1,466,7.20186233949034
1422_1,1708,1,467,5.0270580555375
1422_1,1708,1,468,5.98101256324019
1422_1,1708,1,469,5.07876168540986
1422_1,1708,1,470,5.67025843535132
1422_1,1708,1,471,3.9455669340661
1422_1,1708,1,472,3.72444172801132
1422_1,1708,1,473,2.90905982322592
1422_1,1708,1,474,5.24363857607326
1422_1,1708,1,475,3.42476066365452
1422_1,1708,1,476,3.51781013303156
1422_1,1708,1,477,5.39661866765103
1422_1,1708,1,478,3.32068889791977
1422_1,1708,1,479,4.5334836120643
1422_1,1708,1,480,3.53018010400076
1422_1,1708,1,482,4.48677349734357
1422_1,1708,1,483,5.87285350301224
1422_1,1708,1,484,5.97058064397709
1422_1,1708,1,486,4.57661480031623
1422_1,1708,1,487,4.82507085808787
1422_1,1708,1,488,2.62662715802487
1422_1,1708,1,489,4.14752456415583
1422_1,1708,1,491,3.71509158458973
1422_1,1708,1,492,5.16720942520334
1422_1,1708,1,493,4.57643187369157
1422_1,1708,1,494,2.89222401129159
1422_1,1708,1,495,3.23405639246961
1422_1,1708,1,496,2.57647411401794
1422_1,1708,1,497,3.60567961506269
1422_1,1708,1,498,2.4168988948148
1422_1,1708,1,499,5.48273412969764
1422_1,1708,1,500,2.45280181337606
1422_1,1708,1,501,4.32792319719141
1422_1,1708,1,502,0.847251145175903
1422_1,1708,1,504,1.79422709821058
1428_3,1292,3,9,23.9383202571987
1428_3,1292,3,10,24.7707356584769
1428_3,1292,3,11,20.7652712207841
1428_3,1292,3,13,24.8940653212081
1428_3,1292,3,15,26.9969509663646
1428_3,1292,3,16,26.1867561363555
1428_3,1292,3,17,24.8580928012652
1428_3,1292,3,18,23.7267434301007
1428_3,1292,3,19,23.6371311003146
1428_3,1292,3,20,27.7811473893241
1428_3,1292,3,21,31.1044860684521
1428_3,1292,3,22,27.3813592973036
1428_3,1292,3,23,27.8671384412019
1428_3,1292,3,24,27.3749130548586
1428_3,1292,3,25,27.9197595196523
1428_3,1292,3,26,29.1567473348969
1428_3,1292,3,27,28.2634585436758
1428_3,1292,3,28,26.334888798656
1428_3,1292,3,29,28.505870655056
1428_3,1292,3,30,27.6347716432014
1428_3,1292,3,31,30.0877324719043
1428_3,1292,3,32,25.135134487699
1428_3,1292,3,33,27.5146870525875
1428_3,1292,3,34,28.8997661001513
1428_3,1292,3,35,28.2873196472426
1428_3,1292,3,36,27.2160288564186
1428_3,1292,3,37,29.0228094014012
1428_3,1292,3,41,28.7721758241611
1428_3,1292,3,43,27.3074898465799
1428_3,1292,3,44,27.1642601500514
1428_3,1292,3,45,29.1321414923085
1428_3,1292,3,46,29.0438804900253
1428_3,1292,3,47,27.0293110971141
1428_3,1292,3,48,26.2658610015348
1428_3,1292,3,49,31.0589751823575
1428_3,1292,3,50,28.6133965121189
1428_3,1292,3,51,28.2301493501525
1428_3,1292,3,52,27.7482134571337
1428_3,1292,3,54,30.8602965204181
1428_3,1292,3,55,28.8951023900136
1428_3,1292,3,57,28.4501030832626
1428_3,1292,3,58,27.9335715707853
1428_3,1292,3,59,27.7624926070659
1428_3,1292,3,60,30.3144192273943
1428_3,1292,3,61,28.6832885857801
1428_3,1292,3,62,27.1474091972618
1428_3,1292,3,63,27.7622382011891
1428_3,1292,3,64,30.1984192268508
1428_3,1292,3,67,26.4983325594612
1428_3,1292,3,68,24.095152558535
1428_3,1292,3,69,27.4889387257847
1428_3,1292,3,70,27.8692759865608
1428_3,1292,3,71,27.2486729965393
1428_3,1292,3,72,28.0981025766685
1428_3,1292,3,73,27.9223925263477
1428_3,1292,3,74,27.9833543748382
1428_3,1292,3,75,27.9206086792873
1428_3,1292,3,76,25.9182261153704
1428_3,1292,3,77,28.1508829870214
1428_3,1292,3,78,26.4467559780682
1428_3,1292,3,79,29.3868041297288
1428_3,1292,3,80,27.9853025201041
1428_3,1292,3,81,25.4281990769565
1428_3,1292,3,82,27.371412750655
1428_3,1292,3,83,26.0639188710957
1428_3,1292,3,84,26.5010837183239
1428_3,1292,3,85,26.9619683686444
1428_3,1292,3,86,27.0371922482213
1428_3,1292,3,87,27.1227733232669
1428_3,1292,3,88,26.1063734243398
1428_3,1292,3,89,27.7188593236234
1428_3,1292,3,91,25.064039708739
1428_3,1292,3,92,22.8481243276423
1428_3,1292,3,93,24.0324290129326
1428_3,1292,3,94,24.6065901109101
1428_3,1292,3,95,26.1602405613524
1428_3,1292,3,96,23.7243796034545
1428_3,1292,3,97,26.7867665112255
1428_3,1292,3,98,23.7419885075273
1428_3,1292,3,99,25.7180143093306
1428_3,1292,3,101,25.0145791914
1428_3,1292,3,102,23.3916240181412
1428_3,1292,3,103,25.9839771914048
1428_3,1292,3,104,22.1807829807763
1428_3,1292,3,105,25.78309859896
1428_3,1292,3,106,25.0701259747799
1428_3,1292,3,107,25.6773729200601
1428_3,1292,3,108,24.8861426393041
1428_3,1292,3,109,26.3037423891184
1428_3,1292,3,110,23.0543019530859
1428_3,1292,3,111,23.831834414991
1428_3,1292,3,112,25.8381897539377
1428_3,1292,3,113,25.8177951823074
1428_3,1292,3,114,22.4107385101754
1428_3,1292,3,115,24.3773044577804
1428_3,1292,3,116,25.079323992228
1428_3,1292,3,117,23.0741461460854
1428_3,1292,3,118,24.574910977836
1428_3,1292,3,119,22.8879904321215
1428_3,1292,3,120,23.9165696648465
1428_3,1292,3,121,22.3801349687355
1428_3,1292,3,122,24.3445051409588
1428_3,1292,3,123,24.1627402244383
1428_3,1292,3,124,24.5348612913624
1428_3,1292,3,125,24.0735621984912
1428_3,1292,3,126,23.7229350460485
1428_3,1292,3,127,24.9073889191414
1428_3,1292,3,129,21.8980638862998
1428_3,1292,3,130,22.3982238133716
1428_3,1292,3,131,24.4134077274264
1428_3,1292,3,132,23.9061983001768
1428_3,1292,3,134,20.8678091206325
1428_3,1292,3,135,21.6681102386845
1428_3,1292,3,136,23.5355647884512
1428_3,1292,3,137,22.2806502005364
1428_3,1292,3,138,21.7817649239412
1428_3,1292,3,139,23.2526086481203
1428_3,1292,3,140,20.2810699811378
1428_3,1292,3,141,21.5172716353353
1428_3,1292,3,142,19.0477165897562
1428_3,1292,3,143,22.5432918911804
1428_3,1292,3,145,23.489073778495
1428_3,1292,3,146,23.2848506034737
1428_3,1292,3,148,21.6586480198557
1428_3,1292,3,150,20.1951161101603
1428_3,1292,3,151,21.1230672515858
1428_3,1292,3,152,23.6018045151485
1428_3,1292,3,153,22.5579932038646
1428_3,1292,3,154,21.9641745953059
1428_3,1292,3,155,21.5051128905861
1428_3,1292,3,156,21.3554028539695
1428_3,1292,3,157,24.2211435396476
1428_3,1292,3,158,21.8620842461658
1428_3,1292,3,159,21.0471211786437
1428_3,1292,3,160,21.8871923303398
1428_3,1292,3,161,22.1740830143542
1428_3,1292,3,162,21.8615436117061
1428_3,1292,3,163,22.1081452411636
1428_3,1292,3,164,19.7808446681243
1428_3,1292,3,165,21.3580398619671
1428_3,1292,3,166,21.023718847039
1428_3,1292,3,168,22.2231754369449
1428_3,1292,3,169,21.4669284324028
1428_3,1292,3,170,21.4118631895671
1428_3,1292,3,171,21.3216620811003
1428_3,1292,3,172,19.6224441987275
1428_3,1292,3,173,18.5566841599495
1428_3,1292,3,174,17.1131109478767
1428_3,1292,3,175,19.7950567255687
1428_3,1292,3,176,18.9977121717185
1428_3,1292,3,177,18.8670516928056
1428_3,1292,3,178,19.4191074765482
1428_3,1292,3,179,20.8921241706403
1428_3,1292,3,180,24.562281845226
1428_3,1292,3,181,20.2900922917094
1428_3,1292,3,182,19.6406644944292
1428_3,1292,3,183,19.1668529043768
1428_3,1292,3,184,19.7503189181845
1428_3,1292,3,185,16.602981798678
1428_3,1292,3,186,18.5681671758102
1428_3,1292,3,187,19.7001353914314
1428_3,1292,3,188,17.9201270225749
1428_3,1292,3,189,18.6123365708194
1428_3,1292,3,190,20.4175229642132
1428_3,1292,3,191,21.4047387897801
1428_3,1292,3,192,21.4761791868646
1428_3,1292,3,193,17.864316503945
1428_3,1292,3,194,19.4457599048838
1428_3,1292,3,195,19.272680825233
1428_3,1292,3,196,18.0447502971038
1428_3,1292,3,198,20.0568008921898
1428_3,1292,3,199,19.0746487568811
1428_3,1292,3,200,18.0275763213612
1428_3,1292,3,201,18.1322573923793
1428_3,1292,3,204,16.4062125985941
1428_3,1292,3,205,20.0452517633827
1428_3,1292,3,206,18.7132226107454
1428_3,1292,3,207,17.5411657970563
1428_3,1292,3,208,16.3304671875907
1428_3,1292,3,209,20.7244586369319
1428_3,1292,3,210,18.1009025667187
1428_3,1292,3,212,17.1122147068614
1428_3,1292,3,213,15.7526364219445
1428_3,1292,3,214,16.5505091595255
1428_3,1292,3,215,20.4499203050148
1428_3,1292,3,216,16.9029425460732
